road	N805
km	19.39
type	Box Culvert
lrpName	LRP019a
name	.
length	3
condition	A
structureNr	108479
est cost	0
roadName	Bhanga-Bhatiapara-Mollahhat Road
chainage	19.39
width	12.2
constructionYear	2004
spans	1
zone	Gopalganj
circle	Gopalganj
division	Gopalganj
sub-division	Bhatipara
lat	23.30777777777778
lon	89.85083333333333
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=108479&vRoadID=64&vSurveyYear=2004&vSubdivID=344
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=108479&vRoadID=64&vSurveyYear=2004&vSubdivID=344
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=108479&vRoadID=64&vSurveyYear=2004&vSubdivID=344
