road	N805
km	11.265
type	Box Culvert
lrpName	LRP011b
name	.
length	3.7
condition	A
structureNr	108442
est cost	0
roadName	Bhanga-Bhatiapara-Mollahhat Road
chainage	11.265
width	12.2
constructionYear	2004
spans	1
zone	Gopalganj
circle	Gopalganj
division	Gopalganj
sub-division	Bhatipara
lat	23.363055555555558
lon	89.89500000000001
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=108442&vRoadID=64&vSurveyYear=2004&vSubdivID=344
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=108442&vRoadID=64&vSurveyYear=2004&vSubdivID=344
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=108442&vRoadID=64&vSurveyYear=2004&vSubdivID=344
