road	N805
km	1.985
type	Box Culvert
lrpName	LRP001c
name	.
length	3
condition	A
structureNr	108366
est cost	0
roadName	Bhanga-Bhatiapara-Mollahhat Road
chainage	1.985
width	12.4
constructionYear	2004
spans	1
zone	Gopalganj
circle	Gopalganj
division	Gopalganj
sub-division	Bhatipara
lat	23.395
lon	89.965
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=108366&vRoadID=64&vSurveyYear=2004&vSubdivID=344
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=108366&vRoadID=64&vSurveyYear=2004&vSubdivID=344
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=108366&vRoadID=64&vSurveyYear=2004&vSubdivID=344
