road	N805
km	52.008
type	Box Culvert
lrpName	LRP051b
name	.
length	9
condition	A
structureNr	108755
est cost	0
roadName	Bhanga-Bhatiapara-Mollahhat Road
chainage	52.008
width	13.6
constructionYear	2004
spans	2
zone	Gopalganj
circle	Gopalganj
division	Gopalganj
sub-division	Gopalganj
lat	23.12527777777778
lon	89.76166666666667
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=108755&vRoadID=64&vSurveyYear=2004&vSubdivID=343
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=108755&vRoadID=64&vSurveyYear=2004&vSubdivID=343
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=108755&vRoadID=64&vSurveyYear=2004&vSubdivID=343
