road	N105
km	5.641
type	Box Culvert
lrpName	LRP005c
name	KAZI PARA
length	6.1
condition	A
structureNr	107927
est cost	7.2
roadName	Madanpur (13th Km of N1)-Joydevpur(3rd Km of N4)
chainage	5.641
width	15.25
constructionYear	2003
spans	1
zone	Dhaka
circle	Dhaka
division	Narayanganj
sub-division	Vitikandi
lat	23.72769444444444
lon	90.58344444444444
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=107927&vRoadID=5&vSurveyYear=2004&vSubdivID=521
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=107927&vRoadID=5&vSurveyYear=2004&vSubdivID=521
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=107927&vRoadID=5&vSurveyYear=2004&vSubdivID=521
