road	Z2033
km	0.608
type	Slab Culvert
lrpName	LRPSd
name	SLAB CULVERT
length	2
condition	A
structureNr	114643
est cost	0
roadName	Narsingdi (Arsinagar)-Putia-Shajpur-Bandardia Road
chainage	0.608
width	7
constructionYear	1975
spans	1
zone	Dhaka
circle	Dhaka
division	Narsingdi
sub-division	Narsingdi
lat	23.93238888888889
lon	90.72461111111112
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=114643&vRoadID=220&vSurveyYear=2004&vSubdivID=522
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=114643&vRoadID=220&vSurveyYear=2004&vSubdivID=522
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=114643&vRoadID=220&vSurveyYear=2004&vSubdivID=522
