road	Z2033
km	0.531
type	Slab Culvert
lrpName	LRPSc
name	SLAB CULVERT
length	3
condition	D
structureNr	114621
est cost	0.18
roadName	Narsingdi (Arsinagar)-Putia-Shajpur-Bandardia Road
chainage	0.531
width	7
constructionYear	1970
spans	1
zone	Dhaka
circle	Dhaka
division	Narsingdi
sub-division	Narsingdi
lat	23.931805555555556
lon	90.72477777777777
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=114621&vRoadID=220&vSurveyYear=2004&vSubdivID=522
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=114621&vRoadID=220&vSurveyYear=2004&vSubdivID=522
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=114621&vRoadID=220&vSurveyYear=2004&vSubdivID=522
