road	Z1070
km	1.989
type	Box Culvert
lrpName	LRP001e
name	meherhati culvert
length	0.8
condition	C
structureNr	111643
est cost	0.2
roadName	Patiya (Moneswartek)-Anowara (Kasturighat) Road
chainage	1.989
width	5.5
constructionYear	1980
spans	1
zone	Chittagong
circle	Chittagong
division	Dohazari
sub-division	Patiya
lat	22.303
lon	91.91491666666667
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=111643&vRoadID=320&vSurveyYear=2004&vSubdivID=281
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=111643&vRoadID=320&vSurveyYear=2004&vSubdivID=281
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=111643&vRoadID=320&vSurveyYear=2004&vSubdivID=281
