road	Z5410
km	15.704
type	RCC Girder Bridge
lrpName	LRP015a
name	.
length	33.6
condition	B
structureNr	111496
est cost	0.2
roadName	Enayetpur-Shahazadpur Road
chainage	15.704
width	7.2
constructionYear	1995
spans	3
zone	Rajshahi
circle	Pabna
division	Sirajganj
sub-division	Ullapara
lat	24.174444444444447
lon	89.58888888888889
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=111496&vRoadID=571&vSurveyYear=2004&vSubdivID=314
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=111496&vRoadID=571&vSurveyYear=2004&vSubdivID=314
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=111496&vRoadID=571&vSurveyYear=2004&vSubdivID=314
