road	Z5211
km	28.79
type	RCC Girder Bridge
lrpName	LRP030c
name	Chaahkair Dhauhata Bridge
length	99.64
condition	C
structureNr	118672
est cost	2.099
roadName	Natore (Dalsarak)-Bildahar-Gurudaspur Road
chainage	28.79
width	
constructionYear	
spans	
zone	Rajshahi
circle	Pabna
division	Natore
sub-division	Natore-1
lat	
lon	
estimated Location	error
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=118672&vRoadID=592&vSurveyYear=2013&vSubdivID=315
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=118672&vRoadID=592&vSurveyYear=2013&vSubdivID=315
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=118672&vRoadID=592&vSurveyYear=2013&vSubdivID=315
