road	Z7602
km	12.13
type	Box Culvert
lrpName	LRP013d
name	.
length	4.5
condition	B
structureNr	112978
est cost	0.05
roadName	Satkhira-Shakhipur-Kaliganj Road
chainage	12.13
width	8.3
constructionYear	1990
spans	1
zone	Khulna
circle	Khulna
division	Satkhira
sub-division	Satkhira-2
lat	22.642777777777777
lon	88.98944444444444
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=112978&vRoadID=703&vSurveyYear=2004&vSubdivID=322
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=112978&vRoadID=703&vSurveyYear=2004&vSubdivID=322
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=112978&vRoadID=703&vSurveyYear=2004&vSubdivID=322
