road	R152
km	14.855
type	Steel Beam & RCC Slab
lrpName	LRP015a
name	SONAIPULL
length	36.5
condition	C
structureNr	107638
est cost	0.86
roadName	Heako-Ramgarh Road
chainage	14.855
width	4.2
constructionYear	1965
spans	3
zone	Chittagong
circle	Chittagong
division	Chittagong
sub-division	Sitakunda
lat	22.982305555555556
lon	91.71952777777778
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=107638&vRoadID=80&vSurveyYear=2004&vSubdivID=271
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=107638&vRoadID=80&vSurveyYear=2004&vSubdivID=271
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=107638&vRoadID=80&vSurveyYear=2004&vSubdivID=271
