road	R152
km	3.169
type	RCC Girder Bridge
lrpName	LRP003a
name	Amtali Bridge
length	19.81
condition	A
structureNr	121115
est cost	0.75
roadName	Heako-Ramgarh Road
chainage	3.169
width	
constructionYear	
spans	
zone	Chittagong
circle	Chittagong
division	Chittagong
sub-division	Sitakunda
lat	22.9185827 
lon	91.6766938 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=121115&vRoadID=80&vSurveyYear=2013&vSubdivID=271
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=121115&vRoadID=80&vSurveyYear=2013&vSubdivID=271
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=121115&vRoadID=80&vSurveyYear=2013&vSubdivID=271
