road	R152
km	8.426
type	RCC Bridge
lrpName	LRP008c
name	BANGLA BAZAR
length	11.9
condition	C
structureNr	107652
est cost	0.48
roadName	Heako-Ramgarh Road
chainage	8.426
width	4.3
constructionYear	1965
spans	2
zone	Chittagong
circle	Chittagong
division	Chittagong
sub-division	Sitakunda
lat	22.95461111111111
lon	91.68344444444445
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=107652&vRoadID=80&vSurveyYear=2004&vSubdivID=271
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=107652&vRoadID=80&vSurveyYear=2004&vSubdivID=271
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=107652&vRoadID=80&vSurveyYear=2004&vSubdivID=271
