road	R152
km	7.751
type	RCC Bridge
lrpName	LRP008a
name	CHIKON CHARA
length	11.8
condition	C
structureNr	107648
est cost	0.24
roadName	Heako-Ramgarh Road
chainage	7.751
width	4.3
constructionYear	1965
spans	2
zone	Chittagong
circle	Chittagong
division	Chittagong
sub-division	Sitakunda
lat	22.94922222222222
lon	91.68230555555556
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=107648&vRoadID=80&vSurveyYear=2004&vSubdivID=271
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=107648&vRoadID=80&vSurveyYear=2004&vSubdivID=271
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=107648&vRoadID=80&vSurveyYear=2004&vSubdivID=271
