road	Z8703
km	9.111
type	RCC Girder Bridge
lrpName	LRP009d
name	.
length	7.95
condition	A
structureNr	112201
est cost	0
roadName	Jhalokati (Dhanshiri)-Kawkhali Road
chainage	9.111
width	4.3
constructionYear	1990
spans	1
zone	Barisal
circle	Barisal
division	Pirojpur
sub-division	Kawkhali
lat	22.621111111111112
lon	90.0825
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=112201&vRoadID=774&vSurveyYear=2004&vSubdivID=339
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=112201&vRoadID=774&vSurveyYear=2004&vSubdivID=339
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=112201&vRoadID=774&vSurveyYear=2004&vSubdivID=339
