road	R180
km	4.228
type	Steel Beam & RCC Slab
lrpName	LRP004b
name	Air Port Road More
length	5.5
condition	C
structureNr	114354
est cost	0.6
roadName	Laharpur-Jhinukmarket-Laboni More Road
chainage	4.228
width	8.7
constructionYear	1968
spans	1
zone	Chittagong
circle	Chittagong
division	Cox's Bazar
sub-division	Cox's Bazar-1
lat	21.44338888888889
lon	91.97202777777778
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=114354&vRoadID=89&vSurveyYear=2004&vSubdivID=282
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=114354&vRoadID=89&vSurveyYear=2004&vSubdivID=282
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=114354&vRoadID=89&vSurveyYear=2004&vSubdivID=282
