road	Z4007
km	0.945
type	Box Culvert
lrpName	LRPSb
name	Pakullah box culvert
length	16.1
condition	A
structureNr	114250
est cost	0
roadName	Mirzapur (Pakullah)-Delduar-Elasin Road
chainage	0.945
width	8
constructionYear	2001
spans	3
zone	Mymensingh
circle	Jamalpur
division	Tangail
sub-division	Mirzapur
lat	24.14338888888889
lon	90.01108333333333
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=114250&vRoadID=253&vSurveyYear=2004&vSubdivID=536
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=114250&vRoadID=253&vSurveyYear=2004&vSubdivID=536
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=114250&vRoadID=253&vSurveyYear=2004&vSubdivID=536
