road	Z5552
km	20.09
type	Slab Culvert
lrpName	LRP020a
name	Sluice Gate
length	2.98
condition	B
structureNr	111452
est cost	0.005
roadName	Gaibandha-Phulchhari-Varathkhali-Saghata Road
chainage	20.09
width	6.85
constructionYear	1992
spans	2
zone	Rangpur
circle	Bogra
division	Gaibanda
sub-division	Gaibanda
lat	25.17527777777778
lon	89.58444444444444
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=111452&vRoadID=610&vSurveyYear=2004&vSubdivID=294
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=111452&vRoadID=610&vSurveyYear=2004&vSubdivID=294
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=111452&vRoadID=610&vSurveyYear=2004&vSubdivID=294
