road	Z5552
km	4.923
type	Box Culvert
lrpName	LRP004d
name	.
length	9.83
condition	A
structureNr	111094
est cost	0
roadName	Gaibandha-Phulchhari-Varathkhali-Saghata Road
chainage	4.923
width	7.94
constructionYear	1997
spans	3
zone	Rangpur
circle	Bogra
division	Gaibanda
sub-division	Gaibanda
lat	25.2875
lon	89.5461111111111
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=111094&vRoadID=610&vSurveyYear=2004&vSubdivID=294
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=111094&vRoadID=610&vSurveyYear=2004&vSubdivID=294
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=111094&vRoadID=610&vSurveyYear=2004&vSubdivID=294
