road	R450
km	0.918
type	Truss with Steel Deck
lrpName	LRP002a
name	Baoytara Bridge
length	12.71
condition	C
structureNr	119465
est cost	0.726
roadName	Jamuna Bridge (Saidabad)-Sirajganj Road
chainage	0.918
width	
constructionYear	
spans	
zone	Rajshahi
circle	Pabna
division	Sirajganj
sub-division	Sirajgonj-1
lat	24.4007778 
lon	89.7071944 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=119465&vRoadID=117&vSurveyYear=2013&vSubdivID=312
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=119465&vRoadID=117&vSurveyYear=2013&vSubdivID=312
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=119465&vRoadID=117&vSurveyYear=2013&vSubdivID=312
