road	N102
km	31.894
type	Box Culvert
lrpName	LRP031c
name	USUP - PUR BOX CULVERT
length	12.6
condition	C
structureNr	101311
est cost	0.52
roadName	Comilla (Mainamati)-Brahmanbaria (Sarail) Road
chainage	31.894
width	8.1
constructionYear	1980
spans	3
zone	Comilla
circle	Comilla
division	Comilla
sub-division	Gouripur
lat	23.67811111111111
lon	91.01269444444445
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=101311&vRoadID=2&vSurveyYear=2004&vSubdivID=544
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=101311&vRoadID=2&vSurveyYear=2004&vSubdivID=544
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=101311&vRoadID=2&vSurveyYear=2004&vSubdivID=544
