road	N102
km	58.681
type	PC Girder Bridge
lrpName	LRP058a
name	Ujaneswar Bridge
length	34.2
condition	B
structureNr	119806
est cost	0.022
roadName	Comilla (Mainamati)-Brahmanbaria (Sarail) Road
chainage	58.681
width	
constructionYear	
spans	
zone	Comilla
circle	Comilla
division	Brahmanbaria
sub-division	Brahmanbaria
lat	23.8606111 
lon	91.1552222 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=119806&vRoadID=2&vSurveyYear=2013&vSubdivID=540
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=119806&vRoadID=2&vSurveyYear=2013&vSubdivID=540
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=119806&vRoadID=2&vSurveyYear=2013&vSubdivID=540
