road	N102
km	11.876
type	Box Culvert
lrpName	LRP011a
name	HATAMARA BOX CULVERT.
length	3.2
condition	A
structureNr	101290
est cost	0
roadName	Comilla (Mainamati)-Brahmanbaria (Sarail) Road
chainage	11.876
width	12.2
constructionYear	1998
spans	1
zone	Comilla
circle	Comilla
division	Comilla
sub-division	Gouripur
lat	23.56613888888889
lon	91.05530555555555
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=101290&vRoadID=2&vSurveyYear=2004&vSubdivID=544
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=101290&vRoadID=2&vSurveyYear=2004&vSubdivID=544
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=101290&vRoadID=2&vSurveyYear=2004&vSubdivID=544
