road	N102
km	23.564
type	RCC Girder Bridge
lrpName	LRP023b
name	Bangl Bari Bridge
length	33.45
condition	A
structureNr	120410
est cost	0.005
roadName	Comilla (Mainamati)-Brahmanbaria (Sarail) Road
chainage	23.564
width	
constructionYear	
spans	
zone	Comilla
circle	Comilla
division	Comilla
sub-division	Gouripur
lat	23.623916 
lon	90.9726382 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=120410&vRoadID=2&vSurveyYear=2013&vSubdivID=544
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=120410&vRoadID=2&vSurveyYear=2013&vSubdivID=544
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=120410&vRoadID=2&vSurveyYear=2013&vSubdivID=544
