road	N102
km	56.766
type	PC Girder Bridge
lrpName	LRP056b
name	DARKHAR BRIDGE
length	166.3
condition	B
structureNr	101285
est cost	11.61
roadName	Comilla (Mainamati)-Brahmanbaria (Sarail) Road
chainage	56.766
width	9.2
constructionYear	1989
spans	5
zone	Comilla
circle	Comilla
division	Brahmanbaria
sub-division	Brahmanbaria
lat	23.84497222222222
lon	91.15719444444446
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=101285&vRoadID=2&vSurveyYear=2004&vSubdivID=540
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=101285&vRoadID=2&vSurveyYear=2004&vSubdivID=540
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=101285&vRoadID=2&vSurveyYear=2004&vSubdivID=540
