road	N102
km	78.587
type	Box Culvert
lrpName	LRP079a
name	SUHIL PUR BOX CULVERT
length	7
condition	A
structureNr	101266
est cost	0
roadName	Comilla (Mainamati)-Brahmanbaria (Sarail) Road
chainage	78.587
width	7.1
constructionYear	1965
spans	2
zone	Comilla
circle	Comilla
division	Brahmanbaria
sub-division	Brahmanbaria
lat	24.01736111111111
lon	91.07694444444444
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=101266&vRoadID=2&vSurveyYear=2004&vSubdivID=540
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=101266&vRoadID=2&vSurveyYear=2004&vSubdivID=540
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=101266&vRoadID=2&vSurveyYear=2004&vSubdivID=540
