road	N102
km	34.515
type	Box Culvert
lrpName	LRP034b
name	BROSALGAR CULVERT
length	9.5
condition	A
structureNr	101340
est cost	0
roadName	Comilla (Mainamati)-Brahmanbaria (Sarail) Road
chainage	34.515
width	12
constructionYear	1992
spans	2
zone	Comilla
circle	Comilla
division	Comilla
sub-division	Gouripur
lat	23.69225
lon	91.03313888888889
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=101340&vRoadID=2&vSurveyYear=2004&vSubdivID=544
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=101340&vRoadID=2&vSurveyYear=2004&vSubdivID=544
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=101340&vRoadID=2&vSurveyYear=2004&vSubdivID=544
