road	N102
km	67.164
type	Box Culvert
lrpName	LRP067a
name	RAMRAIL BOX CULVERT
length	12
condition	B
structureNr	101253
est cost	0.52
roadName	Comilla (Mainamati)-Brahmanbaria (Sarail) Road
chainage	67.164
width	8
constructionYear	1965
spans	2
zone	Comilla
circle	Comilla
division	Brahmanbaria
sub-division	Brahmanbaria
lat	25.92775
lon	91.11855555555555
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=101253&vRoadID=2&vSurveyYear=2004&vSubdivID=540
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=101253&vRoadID=2&vSurveyYear=2004&vSubdivID=540
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=101253&vRoadID=2&vSurveyYear=2004&vSubdivID=540
