road	Z3010
km	7.403
type	Box Culvert
lrpName	LRP007e
name	ULKHOLA
length	9.6
condition	A
structureNr	114619
est cost	0
roadName	Kaliganj-Tumulia-Ulukhola Road
chainage	7.403
width	4.2
constructionYear	2000
spans	2
zone	Dhaka
circle	Dhaka
division	Gazipur
sub-division	Tongi
lat	23.89986111111111
lon	90.48377777777777
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=114619&vRoadID=195&vSurveyYear=2004&vSubdivID=514
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=114619&vRoadID=195&vSurveyYear=2004&vSubdivID=514
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=114619&vRoadID=195&vSurveyYear=2004&vSubdivID=514
