road	Z3010
km	5.778
type	RCC Girder Bridge
lrpName	LRP005e
name	Bagdi Bridge
length	17.6
condition	B
structureNr	121355
est cost	0.036
roadName	Kaliganj-Tumulia-Ulukhola Road
chainage	5.778
width	
constructionYear	
spans	
zone	Dhaka
circle	Dhaka
division	Gazipur
sub-division	Tongi
lat	23.906 
lon	90.4975552 
estimated Location	road_chainage
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=121355&vRoadID=195&vSurveyYear=2013&vSubdivID=514
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=121355&vRoadID=195&vSurveyYear=2013&vSubdivID=514
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=121355&vRoadID=195&vSurveyYear=2013&vSubdivID=514
