road	Z3010
km	6.991
type	Box Culvert
lrpName	LRP007d
name	ULKHOLA
length	4.5
condition	A
structureNr	114618
est cost	0
roadName	Kaliganj-Tumulia-Ulukhola Road
chainage	6.991
width	4.2
constructionYear	1999
spans	1
zone	Dhaka
circle	Dhaka
division	Gazipur
sub-division	Tongi
lat	23.900694444444444
lon	90.48761111111111
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=114618&vRoadID=195&vSurveyYear=2004&vSubdivID=514
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=114618&vRoadID=195&vSurveyYear=2004&vSubdivID=514
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=114618&vRoadID=195&vSurveyYear=2004&vSubdivID=514
