road	Z3010
km	4.98
type	Slab Culvert
lrpName	LRP004e
name	BANDAPARA
length	0.4
condition	A
structureNr	114608
est cost	0
roadName	Kaliganj-Tumulia-Ulukhola Road
chainage	4.98
width	6.5
constructionYear	1996
spans	1
zone	Dhaka
circle	Dhaka
division	Gazipur
sub-division	Tongi
lat	23.91011111111111
lon	90.5038888888889
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=114608&vRoadID=195&vSurveyYear=2004&vSubdivID=514
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=114608&vRoadID=195&vSurveyYear=2004&vSubdivID=514
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=114608&vRoadID=195&vSurveyYear=2004&vSubdivID=514
