road	R114
km	33.651
type	Box Culvert
lrpName	LRP034a
name	BODPUR SUB MARGE
length	1
condition	A
structureNr	105270
est cost	0
roadName	Nayapur-Araihazar-Narsingdi-Raipura Road
chainage	33.651
width	8.5
constructionYear	1999
spans	1
zone	Dhaka
circle	Dhaka
division	Narsingdi
sub-division	Narsingdi
lat	23.942777777777778
lon	90.75191666666667
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=105270&vRoadID=71&vSurveyYear=2004&vSubdivID=522
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=105270&vRoadID=71&vSurveyYear=2004&vSubdivID=522
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=105270&vRoadID=71&vSurveyYear=2004&vSubdivID=522
