road	R114
km	40.776
type	Box Culvert
lrpName	LRP041b
name	HULIMOR SUBMORY BOX CULVERT
length	2
condition	A
structureNr	101926
est cost	0
roadName	Nayapur-Araihazar-Narsingdi-Raipura Road
chainage	40.776
width	7.2
constructionYear	1995
spans	1
zone	Dhaka
circle	Dhaka
division	Narsingdi
sub-division	Narsingdi
lat	23.9365
lon	90.81183333333333
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=101926&vRoadID=71&vSurveyYear=2004&vSubdivID=522
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=101926&vRoadID=71&vSurveyYear=2004&vSubdivID=522
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=101926&vRoadID=71&vSurveyYear=2004&vSubdivID=522
