road	R114
km	39.215
type	Box Culvert
lrpName	LRP040b
name	PURBOHASUABAD CULVERT
length	1
condition	A
structureNr	105326
est cost	0
roadName	Nayapur-Araihazar-Narsingdi-Raipura Road
chainage	39.215
width	8.5
constructionYear	1995
spans	1
zone	Dhaka
circle	Dhaka
division	Narsingdi
sub-division	Narsingdi
lat	23.93616666666667
lon	90.79891666666667
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=105326&vRoadID=71&vSurveyYear=2004&vSubdivID=522
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=105326&vRoadID=71&vSurveyYear=2004&vSubdivID=522
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=105326&vRoadID=71&vSurveyYear=2004&vSubdivID=522
