road	R114
km	29.44
type	Slab Culvert
lrpName	LRP030b
name	RURA SUB MARGE
length	1
condition	A
structureNr	105272
est cost	0
roadName	Nayapur-Araihazar-Narsingdi-Raipura Road
chainage	29.44
width	8.5
constructionYear	1985
spans	1
zone	Dhaka
circle	Dhaka
division	Narsingdi
sub-division	Narsingdi
lat	23.934638888888887
lon	90.72208333333333
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=105272&vRoadID=71&vSurveyYear=2004&vSubdivID=522
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=105272&vRoadID=71&vSurveyYear=2004&vSubdivID=522
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=105272&vRoadID=71&vSurveyYear=2004&vSubdivID=522
