road	R114
km	51.535
type	Box Culvert
lrpName	LRP052c
name	PALASTALI BOX CULVERT
length	6.3
condition	C
structureNr	101947
est cost	1.2
roadName	Nayapur-Araihazar-Narsingdi-Raipura Road
chainage	51.535
width	4.25
constructionYear	1995
spans	2
zone	Dhaka
circle	Dhaka
division	Narsingdi
sub-division	Narsingdi
lat	23.998694444444446
lon	90.84172222222222
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=101947&vRoadID=71&vSurveyYear=2004&vSubdivID=522
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=101947&vRoadID=71&vSurveyYear=2004&vSubdivID=522
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=101947&vRoadID=71&vSurveyYear=2004&vSubdivID=522
