road	R114
km	39.341
type	Box Culvert
lrpName	LRP040c
name	PURBO HOSRABAD
length	1
condition	A
structureNr	105329
est cost	0
roadName	Nayapur-Araihazar-Narsingdi-Raipura Road
chainage	39.341
width	7.4
constructionYear	1996
spans	1
zone	Dhaka
circle	Dhaka
division	Narsingdi
sub-division	Narsingdi
lat	23.936138888888888
lon	90.80013888888888
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=105329&vRoadID=71&vSurveyYear=2004&vSubdivID=522
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=105329&vRoadID=71&vSurveyYear=2004&vSubdivID=522
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=105329&vRoadID=71&vSurveyYear=2004&vSubdivID=522
