road	R555
km	11.261
type	Box Culvert
lrpName	LRP011a
name	.
length	6.82
condition	B
structureNr	110039
est cost	0.25
roadName	Palashbari-Gaibandah Road
chainage	11.261
width	9.55
constructionYear	1994
spans	2
zone	Rangpur
circle	Bogra
division	Gaibanda
sub-division	Gaibanda
lat	25.3075
lon	89.45861111111111
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=110039&vRoadID=130&vSurveyYear=2004&vSubdivID=294
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=110039&vRoadID=130&vSurveyYear=2004&vSubdivID=294
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=110039&vRoadID=130&vSurveyYear=2004&vSubdivID=294
