road	Z5039
km	14.29
type	Slab Culvert
lrpName	LRP017b
name	.
length	2
condition	A
structureNr	115491
est cost	0
roadName	Bogra (Jhapgari)-Khetlal Road
chainage	14.29
width	6.5
constructionYear	1985
spans	1
zone	Rangpur
circle	Bogra
division	Bogra
sub-division	Bogra
lat	24.964666666666666
lon	89.26158333333333
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=115491&vRoadID=649&vSurveyYear=2006&vSubdivID=291
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=115491&vRoadID=649&vSurveyYear=2006&vSubdivID=291
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=115491&vRoadID=649&vSurveyYear=2006&vSubdivID=291
