road	Z1619
km	0.409
type	Truss with Steel Deck
lrpName	LRPSa
name	Saltar Bridge
length	49.57
condition	C
structureNr	121324
est cost	1.05
roadName	Raozan (Gohira)-Fatikchhari Road
chainage	0.409
width	
constructionYear	
spans	
zone	Chittagong
circle	Chittagong
division	Chittagong
sub-division	Fatikchari
lat	22.525166 
lon	91.8664167 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=121324&vRoadID=305&vSurveyYear=2013&vSubdivID=270
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=121324&vRoadID=305&vSurveyYear=2013&vSubdivID=270
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=121324&vRoadID=305&vSurveyYear=2013&vSubdivID=270
