road	Z1619
km	5.598
type	RCC Girder Bridge
lrpName	LRP005d
name	FATANAGAR BRIDGE 2
length	12.5
condition	C
structureNr	102956
est cost	2.75
roadName	Raozan (Gohira)-Fatikchhari Road
chainage	5.598
width	3.5
constructionYear	1982
spans	2
zone	Chittagong
circle	Chittagong
division	Chittagong
sub-division	Fatikchari
lat	22.567944444444443
lon	91.86172222222221
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=102956&vRoadID=305&vSurveyYear=2004&vSubdivID=270
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=102956&vRoadID=305&vSurveyYear=2004&vSubdivID=270
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=102956&vRoadID=305&vSurveyYear=2004&vSubdivID=270
