road	Z1619
km	21.993
type	Box Culvert
lrpName	LRP021c
name	RANGAMATIA BOX CULVERT
length	2.4
condition	C
structureNr	102937
est cost	0.25
roadName	Raozan (Gohira)-Fatikchhari Road
chainage	21.993
width	6.1
constructionYear	1976
spans	1
zone	Chittagong
circle	Chittagong
division	Chittagong
sub-division	Fatikchari
lat	22.68238888888889
lon	91.80763888888889
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=102937&vRoadID=305&vSurveyYear=2004&vSubdivID=270
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=102937&vRoadID=305&vSurveyYear=2004&vSubdivID=270
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=102937&vRoadID=305&vSurveyYear=2004&vSubdivID=270
