road	Z1619
km	5.598
type	RCC Girder Bridge
lrpName	LRP005d
name	Fatanagar Bridge-2
length	12.65
condition	D
structureNr	121296
est cost	130
roadName	Raozan (Gohira)-Fatikchhari Road
chainage	5.598
width	
constructionYear	
spans	
zone	Chittagong
circle	Chittagong
division	Chittagong
sub-division	Fatikchari
lat	22.5678882 
lon	91.8616111 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=121296&vRoadID=305&vSurveyYear=2013&vSubdivID=270
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=121296&vRoadID=305&vSurveyYear=2013&vSubdivID=270
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=121296&vRoadID=305&vSurveyYear=2013&vSubdivID=270
