road	Z1619
km	6.516
type	RCC Girder Bridge
lrpName	LRP006a
name	Mathijar Bridge
length	7
condition	D
structureNr	121299
est cost	70
roadName	Raozan (Gohira)-Fatikchhari Road
chainage	6.516
width	
constructionYear	
spans	
zone	Chittagong
circle	Chittagong
division	Chittagong
sub-division	Fatikchari
lat	22.5758049 
lon	91.8603889 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=121299&vRoadID=305&vSurveyYear=2013&vSubdivID=270
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=121299&vRoadID=305&vSurveyYear=2013&vSubdivID=270
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=121299&vRoadID=305&vSurveyYear=2013&vSubdivID=270
