road	Z1619
km	19.732
type	RCC Girder Bridge
lrpName	LRP019c
name	Lalang Bridge
length	36.93
condition	D
structureNr	121321
est cost	0.03
roadName	Raozan (Gohira)-Fatikchhari Road
chainage	19.732
width	
constructionYear	
spans	
zone	Chittagong
circle	Chittagong
division	Chittagong
sub-division	Fatikchari
lat	22.6736938 
lon	91.8223049 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=121321&vRoadID=305&vSurveyYear=2013&vSubdivID=270
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=121321&vRoadID=305&vSurveyYear=2013&vSubdivID=270
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=121321&vRoadID=305&vSurveyYear=2013&vSubdivID=270
