road	Z5467
km	0.1
type	Slab Culvert
lrpName	LRPSa
name	.
length	2.6
condition	A
structureNr	115879
est cost	0
roadName	Raikali-Tilokpur Road
chainage	0.1
width	5.5
constructionYear	1982
spans	1
zone	Rangpur
circle	Bogra
division	Bogra
sub-division	Bogra
lat	24.90625
lon	89.07708333333333
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=115879&vRoadID=642&vSurveyYear=2006&vSubdivID=291
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=115879&vRoadID=642&vSurveyYear=2006&vSubdivID=291
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=115879&vRoadID=642&vSurveyYear=2006&vSubdivID=291
