road	N507
km	23.682
type	PC Girder Bridge
lrpName	LRP024a
name	9 No. Bridge
length	150.16
condition	B
structureNr	120118
est cost	18.108
roadName	Hatikamrul-Banpara Road
chainage	23.682
width	
constructionYear	
spans	
zone	Rajshahi
circle	Pabna
division	Sirajganj
sub-division	Sirajgonj-1
lat	24.35875 
lon	89.3299993 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=120118&vRoadID=35&vSurveyYear=2013&vSubdivID=312
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=120118&vRoadID=35&vSurveyYear=2013&vSubdivID=312
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=120118&vRoadID=35&vSurveyYear=2013&vSubdivID=312
