road	N507
km	36.316
type	Box Culvert
lrpName	LRP037a
name	.
length	6.94
condition	A
structureNr	101874
est cost	0
roadName	Hatikamrul-Banpara Road
chainage	36.316
width	24
constructionYear	2001
spans	2
zone	Rajshahi
circle	Pabna
division	Natore
sub-division	Natore-1
lat	24.329444444444444
lon	89.21361111111112
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=101874&vRoadID=35&vSurveyYear=2004&vSubdivID=315
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=101874&vRoadID=35&vSurveyYear=2004&vSubdivID=315
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=101874&vRoadID=35&vSurveyYear=2004&vSubdivID=315
