road	N507
km	47.066
type	Box Culvert
lrpName	LRP048a
name	.
length	6.74
condition	A
structureNr	101910
est cost	0
roadName	Hatikamrul-Banpara Road
chainage	47.066
width	21.9
constructionYear	2000
spans	2
zone	Rajshahi
circle	Pabna
division	Natore
sub-division	Natore-1
lat	24.30638888888889
lon	89.11444444444444
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=101910&vRoadID=35&vSurveyYear=2004&vSubdivID=315
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=101910&vRoadID=35&vSurveyYear=2004&vSubdivID=315
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=101910&vRoadID=35&vSurveyYear=2004&vSubdivID=315
