road	N507
km	39.153
type	Box Culvert
lrpName	LRP040b
name	.
length	8.26
condition	A
structureNr	101882
est cost	0
roadName	Hatikamrul-Banpara Road
chainage	39.153
width	26.2
constructionYear	2000
spans	2
zone	Rajshahi
circle	Pabna
division	Natore
sub-division	Natore-1
lat	24.32111111111111
lon	89.19194444444445
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=101882&vRoadID=35&vSurveyYear=2004&vSubdivID=315
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=101882&vRoadID=35&vSurveyYear=2004&vSubdivID=315
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=101882&vRoadID=35&vSurveyYear=2004&vSubdivID=315
