road	N507
km	3.71
type	Box Culvert
lrpName	LRP004c
name	.
length	6.75
condition	A
structureNr	101126
est cost	0
roadName	Hatikamrul-Banpara Road
chainage	3.71
width	22.3
constructionYear	2001
spans	2
zone	Rajshahi
circle	Pabna
division	Sirajganj
sub-division	Sirajgonj-1
lat	24.41
lon	89.51638888888888
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=101126&vRoadID=35&vSurveyYear=2004&vSubdivID=312
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=101126&vRoadID=35&vSurveyYear=2004&vSubdivID=312
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=101126&vRoadID=35&vSurveyYear=2004&vSubdivID=312
