road	N507
km	6.207
type	Box Culvert
lrpName	LRP007a
name	.
length	13.76
condition	A
structureNr	101159
est cost	0
roadName	Hatikamrul-Banpara Road
chainage	6.207
width	22.14
constructionYear	2001
spans	4
zone	Rajshahi
circle	Pabna
division	Sirajganj
sub-division	Sirajgonj-1
lat	24.401944444444442
lon	89.49416666666667
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=101159&vRoadID=35&vSurveyYear=2004&vSubdivID=312
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=101159&vRoadID=35&vSurveyYear=2004&vSubdivID=312
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=101159&vRoadID=35&vSurveyYear=2004&vSubdivID=312
