road	N507
km	13.225
type	PC Girder Bridge
lrpName	LRP014a
name	Karotoa Bridge
length	60.1
condition	A
structureNr	101593
est cost	0.1
roadName	Hatikamrul-Banpara Road
chainage	13.225
width	14.04
constructionYear	1999
spans	3
zone	Rajshahi
circle	Pabna
division	Sirajganj
sub-division	Sirajgonj-1
lat	24.381944444444446
lon	89.42888888888889
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=101593&vRoadID=35&vSurveyYear=2004&vSubdivID=312
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=101593&vRoadID=35&vSurveyYear=2004&vSubdivID=312
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=101593&vRoadID=35&vSurveyYear=2004&vSubdivID=312
