,bridge_id,number_of_vehicles,delay_time,Part_of_road
1360,3004,814.0,1749.2623275127798,"N207, LRPS - LRPE"
1361,2948,819.0,1744.9207732991383,"N207, LRPS - LRPE"
1362,3002,809.0,1744.1844030969653,"N207, LRPS - LRPE"
1363,3040,808.0,1743.3472327143543,"N207, LRPS - LRPE"
1364,2922,811.0,1740.957811847036,"N207, LRPS - LRPE"
1365,3028,810.0,1739.9801850970214,"N207, LRPS - LRPE"
1366,3026,806.0,1739.2765367094337,"N207, LRPS - LRPE"
1367,2970,808.0,1738.8708845926174,"N207, LRPS - LRPE"
1368,2988,801.0,1732.9087211819356,"N207, LRPS - LRPE"
1369,2972,798.0,1732.1531518805698,"N207, LRPS - LRPE"
1370,3068,800.0,1729.4132618884564,"N207, LRPS - LRPE"
1371,2986,804.0,1728.0937246148337,"N207, LRPS - LRPE"
1372,3062,796.0,1726.1430279335302,"N207, LRPS - LRPE"
1373,3010,807.0,1725.3987951626927,"N207, LRPS - LRPE"
1374,2914,798.0,1723.5660855683163,"N207, LRPS - LRPE"
1375,3060,796.0,1722.8300779579235,"N207, LRPS - LRPE"
1376,3024,799.0,1720.4344510536478,"N207, LRPS - LRPE"
1377,2982,790.0,1720.102171920168,"N207, LRPS - LRPE"
1378,3006,794.0,1716.425795107691,"N207, LRPS - LRPE"
1379,2968,792.0,1714.633121776665,"N207, LRPS - LRPE"
1380,2992,797.0,1714.3982898446725,"N207, LRPS - LRPE"
1381,2978,788.0,1704.4317267551864,"N207, LRPS - LRPE"
1382,3022,792.0,1703.0945007176992,"N207, LRPS - LRPE"
1383,3032,785.0,1690.523301003636,"N207, LRPS - LRPE"
1384,3036,787.0,1687.7546323855822,"N207, LRPS - LRPE"
1385,2960,780.0,1683.160027381373,"N207, LRPS - LRPE"
1386,3048,776.0,1666.4611771905295,"N207, LRPS - LRPE"
1387,3020,775.0,1664.414169602113,"N207, LRPS - LRPE"
1388,3018,775.0,1660.7040034448037,"N207, LRPS - LRPE"
1389,2938,765.0,1634.4730048628269,"N207, LRPS - LRPE"
1390,2962,750.0,1622.880996300926,"N207, LRPS - LRPE"
1391,654,689.0,1491.7323725059855,"N1, LRP293a - LRPE"
1392,662,668.0,1449.1922906526547,"N1, LRP293a - LRPE"
1393,760,666.0,1442.8582153099007,"N1, LRP293a - LRPE"
1394,610,674.0,1436.6516825147542,"N1, LRP293a - LRPE"
1395,618,666.0,1430.029673431626,"N1, LRP293a - LRPE"
1396,616,663.0,1428.2936568545238,"N1, LRP293a - LRPE"
1397,720,660.0,1420.7312143077522,"N1, LRP293a - LRPE"
1398,614,656.0,1416.707926255562,"N1, LRP293a - LRPE"
1399,588,656.0,1415.9401525659575,"N1, LRP293a - LRPE"
1400,774,651.0,1404.0174565787004,"N1, LRP293a - LRPE"
1401,808,656.0,1402.066967093509,"N1, LRP293a - LRPE"
1402,646,647.0,1397.6594116737651,"N1, LRP293a - LRPE"
1403,566,649.0,1396.9109293330766,"N1, LRP293a - LRPE"
1404,560,646.0,1393.9516782558096,"N1, LRP293a - LRPE"
1405,680,650.0,1393.3070855871663,"N1, LRP293a - LRPE"
1406,632,646.0,1389.375164058252,"N1, LRP293a - LRPE"
1407,860,651.0,1388.2821256766633,"N1, LRP293a - LRPE"
1408,742,645.0,1386.8341796625884,"N1, LRP293a - LRPE"
1409,622,641.0,1385.556986916971,"N1, LRP293a - LRPE"
1410,660,640.0,1378.8802999646248,"N1, LRP293a - LRPE"
1411,694,642.0,1376.51099419427,"N1, LRP293a - LRPE"
1412,652,640.0,1376.1714677491286,"N1, LRP293a - LRPE"
1413,666,641.0,1372.4982748627206,"N1, LRP293a - LRPE"
1414,696,640.0,1369.9094724637007,"N1, LRP293a - LRPE"
1415,658,633.0,1369.594120986052,"N1, LRP293a - LRPE"
1416,712,636.0,1368.6695251075957,"N1, LRP293a - LRPE"
1417,818,634.0,1368.3476053309028,"N1, LRP293a - LRPE"
1418,770,635.0,1367.9373136524441,"N1, LRP293a - LRPE"
1419,778,632.0,1367.4329947342983,"N1, LRP293a - LRPE"
1420,698,635.0,1361.6525016581502,"N1, LRP293a - LRPE"
1421,728,628.0,1357.7677314891191,"N1, LRP293a - LRPE"
1422,710,632.0,1355.5223269438852,"N1, LRP293a - LRPE"
1423,748,630.0,1352.6632103109873,"N1, LRP293a - LRPE"
1424,788,629.0,1350.5512895189936,"N1, LRP293a - LRPE"
1425,744,626.0,1350.4343787570679,"N1, LRP293a - LRPE"
1426,862,627.0,1349.8830020293096,"N1, LRP293a - LRPE"
1427,674,631.0,1349.7942583792978,"N1, LRP293a - LRPE"
1428,722,635.0,1347.0824384578837,"N1, LRP293a - LRPE"
1429,740,626.0,1345.1920814049809,"N1, LRP293a - LRPE"
1430,724,626.0,1344.984264935041,"N1, LRP293a - LRPE"
1431,754,624.0,1344.8398898684607,"N1, LRP293a - LRPE"
1432,820,622.0,1344.8356210184188,"N1, LRP293a - LRPE"
1433,792,619.0,1340.46229326445,"N1, LRP293a - LRPE"
1434,930,620.0,1333.0738169807835,"N1, LRP293a - LRPE"
1435,1240,617.0,1323.6524410054672,"N1, LRP293a - LRPE"
1436,856,616.0,1321.236293172027,"N1, LRP293a - LRPE"
1437,926,610.0,1320.846160680443,"N1, LRP293a - LRPE"
1438,802,612.0,1320.65962521091,"N1, LRP293a - LRPE"
1439,780,617.0,1316.5365438586787,"N1, LRP293a - LRPE"
1440,800,619.0,1308.5588492538193,"N1, LRP293a - LRPE"
1441,850,600.0,1299.489006632853,"N1, LRP293a - LRPE"
1442,906,592.0,1279.4806961878435,"N1, LRP293a - LRPE"
1443,940,590.0,1270.1498010686166,"N1, LRP293a - LRPE"
1444,918,584.0,1267.1591809725744,"N1, LRP293a - LRPE"
1445,972,585.0,1263.805779775938,"N1, LRP293a - LRPE"
1446,950,588.0,1261.517154951036,"N1, LRP293a - LRPE"
1447,1006,586.0,1260.9572250952529,"N1, LRP293a - LRPE"
1448,974,579.0,1253.872994633358,"N1, LRP293a - LRPE"
1449,988,577.0,1244.031656212141,"N1, LRP293a - LRPE"
1450,984,573.0,1242.397451329659,"N1, LRP293a - LRPE"
1451,1286,574.0,1240.9157614466608,"N1, LRP293a - LRPE"
1452,1004,579.0,1237.388783676438,"N1, LRP293a - LRPE"
1453,908,575.0,1235.8357662279054,"N1, LRP293a - LRPE"
1454,1170,571.0,1232.6403602605133,"N1, LRP293a - LRPE"
1455,916,567.0,1222.5559071024657,"N1, LRP293a - LRPE"
1456,956,566.0,1220.7756038061543,"N1, LRP293a - LRPE"
1457,1084,564.0,1211.7511793038543,"N1, LRP293a - LRPE"
1458,1010,560.0,1207.1602096270408,"N1, LRP293a - LRPE"
1459,1110,558.0,1205.9746872309681,"N1, LRP293a - LRPE"
1460,1138,562.0,1200.1599832627053,"N1, LRP293a - LRPE"
1461,1044,552.0,1190.7781413574435,"N1, LRP293a - LRPE"
1462,1186,543.0,1180.744131561329,"N1, LRP293a - LRPE"
1463,1152,546.0,1177.6181418235076,"N1, LRP293a - LRPE"
1464,1148,544.0,1174.0673687387466,"N1, LRP293a - LRPE"
1465,1232,541.0,1164.2641021239149,"N1, LRP293a - LRPE"
1466,1228,539.0,1160.8294231854231,"N1, LRP293a - LRPE"
1467,1094,534.0,1148.5927882832138,"N1, LRP293a - LRPE"
1468,1288,532.0,1147.104062922593,"N1, LRP293a - LRPE"
1469,1290,527.0,1146.6515228892058,"N1, LRP293a - LRPE"
1470,1144,530.0,1142.1076732261386,"N1, LRP293a - LRPE"
1471,1118,528.0,1140.260143957213,"N1, LRP293a - LRPE"
1472,1132,531.0,1135.8727325844804,"N1, LRP293a - LRPE"
1473,1160,524.0,1135.279723229724,"N1, LRP293a - LRPE"
1474,1204,532.0,1133.859900864628,"N1, LRP293a - LRPE"
1475,1158,524.0,1133.4639816367576,"N1, LRP293a - LRPE"
1476,1268,522.0,1131.9931073933567,"N1, LRP293a - LRPE"
1477,1218,527.0,1129.5188324963033,"N1, LRP293a - LRPE"
1478,1296,520.0,1127.586200913451,"N1, LRP293a - LRPE"
1479,1112,524.0,1126.7705566477812,"N1, LRP293a - LRPE"
1480,1292,525.0,1122.8035514699322,"N1, LRP293a - LRPE"
1481,1294,525.0,1120.439260573186,"N1, LRP293a - LRPE"
1482,1238,521.0,1111.3236498986898,"N1, LRP293a - LRPE"
1483,1248,506.0,1081.3131401366516,"N1, LRP293a - LRPE"
1484,1166,499.0,1064.9328722662651,"N1, LRP293a - LRPE"
1485,1272,497.0,1064.8304571997064,"N1, LRP293a - LRPE"
1486,2843,423.0,906.0136687800832,"N204, LRPS - LRPE"
1487,2879,408.0,877.212534032398,"N204, LRPS - LRPE"
1488,2859,402.0,867.3675463501615,"N204, LRPS - LRPE"
1489,2837,400.0,863.1811162227613,"N204, LRPS - LRPE"
1490,2885,401.0,862.113682395726,"N204, LRPS - LRPE"
1491,2877,398.0,857.1187441648968,"N204, LRPS - LRPE"
1492,2897,399.0,856.2223976429843,"N204, LRPS - LRPE"
1493,2863,394.0,851.5834325220251,"N204, LRPS - LRPE"
1494,2865,392.0,845.7873394040411,"N204, LRPS - LRPE"
1495,2841,389.0,840.1948415532104,"N204, LRPS - LRPE"
1496,2821,392.0,838.695286361195,"N204, LRPS - LRPE"
1497,2829,391.0,837.066669083803,"N204, LRPS - LRPE"
1498,2853,391.0,831.3114861577919,"N204, LRPS - LRPE"
1499,2833,388.0,829.5537915156527,"N204, LRPS - LRPE"
1500,2857,386.0,827.7956885094253,"N204, LRPS - LRPE"
1501,2881,383.0,827.3082446029082,"N204, LRPS - LRPE"
1502,2835,384.0,827.1187191120944,"N204, LRPS - LRPE"
1503,2839,385.0,825.7375225158652,"N204, LRPS - LRPE"
1504,2823,385.0,825.4313472251746,"N204, LRPS - LRPE"
1505,2905,378.0,816.4083011352915,"N204, LRPS - LRPE"
1506,2849,377.0,805.5362365172306,"N204, LRPS - LRPE"
1507,2893,370.0,798.8457113412527,"N204, LRPS - LRPE"
1508,2889,359.0,784.3403658715972,"N204, LRPS - LRPE"
1509,2831,359.0,767.6720998789278,"N204, LRPS - LRPE"
1510,1683,247.0,534.6004836994018,"N106, LRP_insert - LRPE"
1511,1759,247.0,531.0565089024104,"N106, LRP_insert - LRPE"
1512,1727,242.0,522.7896525541557,"N106, LRP_insert - LRPE"
1513,1703,241.0,522.0310591996866,"N106, LRP_insert - LRPE"
1514,1689,240.0,518.3544393450097,"N106, LRP_insert - LRPE"
1515,1697,237.0,515.9639902634156,"N106, LRP_insert - LRPE"
1516,1679,238.0,513.9413484023773,"N106, LRP_insert - LRPE"
1517,1721,237.0,513.0394208925746,"N106, LRP_insert - LRPE"
1518,1745,236.0,511.68121550153796,"N106, LRP_insert - LRPE"
1519,1749,238.0,509.3094276740567,"N106, LRP_insert - LRPE"
1520,1737,232.0,507.1301402444892,"N106, LRP_insert - LRPE"
1521,1693,235.0,505.8869830047918,"N106, LRP_insert - LRPE"
1522,1681,236.0,504.52660418686264,"N106, LRP_insert - LRPE"
1523,1747,229.0,502.3365399770849,"N106, LRP_insert - LRPE"
1524,1731,232.0,502.14436997365254,"N106, LRP_insert - LRPE"
1525,1743,230.0,499.5201918476687,"N106, LRP_insert - LRPE"
1526,1725,233.0,499.0150899961989,"N106, LRP_insert - LRPE"
1527,1695,232.0,498.8251163832625,"N106, LRP_insert - LRPE"
1528,1867,236.0,497.1881140635441,"N106, LRP_insert - LRPE"
1529,1707,234.0,496.2295857577429,"N106, LRP_insert - LRPE"
1530,1793,229.0,496.00949345278934,"N106, LRP_insert - LRPE"
1531,1829,228.0,495.72816668708856,"N106, LRP_insert - LRPE"
1532,1771,230.0,495.6976500712579,"N106, LRP_insert - LRPE"
1533,1821,228.0,495.2174453046296,"N106, LRP_insert - LRPE"
1534,1861,228.0,494.11900756526364,"N106, LRP_insert - LRPE"
1535,1755,230.0,493.54477549771366,"N106, LRP_insert - LRPE"
1536,1751,230.0,492.928760503205,"N106, LRP_insert - LRPE"
1537,1843,226.0,492.4016360923065,"N106, LRP_insert - LRPE"
1538,1853,228.0,491.97774749821497,"N106, LRP_insert - LRPE"
1539,1841,232.0,491.3165352186728,"N106, LRP_insert - LRPE"
1540,1881,227.0,490.7731056454606,"N106, LRP_insert - LRPE"
1541,1863,228.0,489.6595807584415,"N106, LRP_insert - LRPE"
1542,1865,226.0,489.2679616039,"N106, LRP_insert - LRPE"
1543,1791,226.0,488.059621488835,"N106, LRP_insert - LRPE"
1544,1891,223.0,487.7743043098761,"N106, LRP_insert - LRPE"
1545,1873,225.0,487.7171970636861,"N106, LRP_insert - LRPE"
1546,1869,226.0,487.71363517761637,"N106, LRP_insert - LRPE"
1547,1761,226.0,485.34306394728657,"N106, LRP_insert - LRPE"
1548,1775,225.0,484.91767492481273,"N106, LRP_insert - LRPE"
1549,1687,225.0,484.47400381072947,"N106, LRP_insert - LRPE"
1550,1733,221.0,484.3935490860484,"N106, LRP_insert - LRPE"
1551,1779,225.0,484.3491616990087,"N106, LRP_insert - LRPE"
1552,1849,225.0,483.64851108718324,"N106, LRP_insert - LRPE"
1553,1859,225.0,483.2757573353716,"N106, LRP_insert - LRPE"
1554,1879,222.0,482.90366750455223,"N106, LRP_insert - LRPE"
1555,1811,224.0,481.5264966123823,"N106, LRP_insert - LRPE"
1556,1685,224.0,480.58112394885006,"N106, LRP_insert - LRPE"
1557,1847,221.0,480.52436363646285,"N106, LRP_insert - LRPE"
1558,1887,224.0,480.2091376952347,"N106, LRP_insert - LRPE"
1559,1713,223.0,477.27841123747015,"N106, LRP_insert - LRPE"
1560,1831,221.0,476.359018562487,"N106, LRP_insert - LRPE"
1561,1893,221.0,474.752663220644,"N106, LRP_insert - LRPE"
1562,1895,220.0,473.10710532132543,"N106, LRP_insert - LRPE"
1563,1833,219.0,471.11413917293584,"N106, LRP_insert - LRPE"
1564,1765,217.0,470.2402900178123,"N106, LRP_insert - LRPE"
1565,1837,220.0,470.1816860554805,"N106, LRP_insert - LRPE"
1566,1799,216.0,469.4718828756194,"N106, LRP_insert - LRPE"
1567,1711,219.0,469.1341123321944,"N106, LRP_insert - LRPE"
1568,1741,219.0,466.8169971046523,"N106, LRP_insert - LRPE"
1569,1825,218.0,466.7327584698767,"N106, LRP_insert - LRPE"
1570,1839,215.0,458.6359282287198,"N106, LRP_insert - LRPE"
