road	Z5053
km	3.6
type	Box Culvert
lrpName	LRP003d
name	.
length	3.4
condition	A
structureNr	115708
est cost	0
roadName	Kahalu Thana Connecting Road
chainage	3.6
width	6
constructionYear	2004
spans	1
zone	Rangpur
circle	Bogra
division	Bogra
sub-division	Bogra
lat	24.83372222222222
lon	89.27475
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=115708&vRoadID=632&vSurveyYear=2006&vSubdivID=291
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=115708&vRoadID=632&vSurveyYear=2006&vSubdivID=291
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=115708&vRoadID=632&vSurveyYear=2006&vSubdivID=291
