road	Z7030
km	4.15
type	RCC Girder Bridge
lrpName	LRP003d
name	Gobra Bridge
length	39.23
condition	B
structureNr	119563
est cost	0.037
roadName	Narail-Fultala Road
chainage	4.15
width	
constructionYear	
spans	
zone	Khulna
circle	Jessore
division	Narail
sub-division	Narail
lat	23.13765953586498
lon	89.5011444299578
estimated Location	road_interpolate
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=119563&vRoadID=731&vSurveyYear=2013&vSubdivID=593
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=119563&vRoadID=731&vSurveyYear=2013&vSubdivID=593
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=119563&vRoadID=731&vSurveyYear=2013&vSubdivID=593
