road	Z5854
km	0.69
type	Slab Culvert
lrpName	LRPSa
name	.
length	3.1
condition	B
structureNr	115557
est cost	2
roadName	Birampur (Bijon)-Hakimpur Road
chainage	0.69
width	8.9
constructionYear	1988
spans	1
zone	Rangpur
circle	Dinajpur
division	Dinajpur
sub-division	Dinajpur
lat	25.358333333333334
lon	89.00147222222222
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=115557&vRoadID=671&vSurveyYear=2006&vSubdivID=296
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=115557&vRoadID=671&vSurveyYear=2006&vSubdivID=296
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=115557&vRoadID=671&vSurveyYear=2006&vSubdivID=296
