road	Z8038
km	0.711
type	RCC Girder Bridge
lrpName	LRPSb
name	.
length	6.5
condition	C
structureNr	112174
est cost	0.6
roadName	Shikarpur-Uzirpur Road
chainage	0.711
width	3.9
constructionYear	1997
spans	1
zone	Barisal
circle	Barisal
division	Barisal
sub-division	Barisal-1
lat	22.84611111111111
lon	90.27277777777778
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=112174&vRoadID=764&vSurveyYear=2004&vSubdivID=331
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=112174&vRoadID=764&vSurveyYear=2004&vSubdivID=331
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=112174&vRoadID=764&vSurveyYear=2004&vSubdivID=331
