road	Z1069
km	30.8
type	Box Culvert
lrpName	LRP030d
name	.
length	18.6
condition	A
structureNr	117316
est cost	0
roadName	Matlab-Meghna-Dhonagoda-Beriband Road
chainage	30.8
width	4.52
constructionYear	1989
spans	4
zone	Comilla
circle	Comilla
division	Chandpur
sub-division	Chandpur
lat	23.488305555555556
lon	90.62405555555554
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=117316&vRoadID=483&vSurveyYear=2006&vSubdivID=802
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=117316&vRoadID=483&vSurveyYear=2006&vSubdivID=802
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=117316&vRoadID=483&vSurveyYear=2006&vSubdivID=802
