road	R280
km	17.43
type	RCC Girder Bridge
lrpName	LRP017a
name	Shahapur Bridge
length	24.8
condition	B
structureNr	120742
est cost	0.294
roadName	Sylhet-Sunamganj Road
chainage	17.43
width	
constructionYear	
spans	
zone	Sylhet
circle	Sylhet
division	Sylhet
sub-division	Sylhet
lat	24.9206104 
lon	91.7082778 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=120742&vRoadID=101&vSurveyYear=2013&vSubdivID=801
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=120742&vRoadID=101&vSurveyYear=2013&vSubdivID=801
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=120742&vRoadID=101&vSurveyYear=2013&vSubdivID=801
