road	R280
km	17.43
type	RCC Girder Bridge
lrpName	LRP017a
name	SHAHAPUR BRIDGE
length	24.8
condition	A
structureNr	101536
est cost	0
roadName	Sylhet-Sunamganj Road
chainage	17.43
width	9.7
constructionYear	1992
spans	2
zone	Sylhet
circle	Sylhet
division	Sylhet
sub-division	Sylhet
lat	24.920583333333333
lon	91.71291666666667
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=101536&vRoadID=101&vSurveyYear=2004&vSubdivID=801
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=101536&vRoadID=101&vSurveyYear=2004&vSubdivID=801
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=101536&vRoadID=101&vSurveyYear=2004&vSubdivID=801
