road	R280
km	9.455
type	Box Culvert
lrpName	LRP009b
name	BOLA URA BOX CULVERT
length	1.1
condition	A
structureNr	101542
est cost	0
roadName	Sylhet-Sunamganj Road
chainage	9.455
width	9.2
constructionYear	1978
spans	1
zone	Sylhet
circle	Sylhet
division	Sylhet
sub-division	Sylhet
lat	24.91508333333333
lon	91.78183333333334
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=101542&vRoadID=101&vSurveyYear=2004&vSubdivID=801
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=101542&vRoadID=101&vSurveyYear=2004&vSubdivID=801
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=101542&vRoadID=101&vSurveyYear=2004&vSubdivID=801
